Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.234;192;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-69.5;49;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.238;196;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-71.5;57;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.268;1226;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-72.5;16;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.328;1286;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-71;64;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.828;1786;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-69.5;308;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.904;1862;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-68;345;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.052;2010;E2 80 11 60 60 00 02 04 AC 67 D1 7C;3;867500;-71;319;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.144;2102;E2 80 11 60 60 00 02 04 AC 67 D1 7C;3;867500;-69;224;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.256;2214;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-64;330;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.352;2310;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-64;318;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.456;2414;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-68.5;322;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.588;2546;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-69;354;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.732;2690;E2 80 11 60 60 00 02 04 AC 67 D1 7C;3;867500;-71.5;82;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.824;2782;E2 80 11 60 60 00 02 04 AC 67 D1 7C;3;867500;-71.5;294;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:55.948;2906;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-63;50;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.044;3002;E2 80 11 60 60 00 02 04 AC 67 D1 7C;4;867500;-64.5;309;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.160;3118;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-68.5;111;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.264;3222;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-63.5;304;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.424;3382;E2 80 11 60 60 00 02 04 AC 67 D1 7C;2;867500;-70;312;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.428;3386;E2 80 11 60 60 00 02 04 AC 67 D1 7C;2;867500;-65;86;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.700;3658;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-61.5;71;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:56.796;3754;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-63;220;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:57.077;4035;E2 80 11 60 60 00 02 04 AC 67 D1 7C;2;867500;-55;16;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:57.093;4051;E2 80 11 60 60 00 02 04 AC 67 D1 7C;2;867500;-56.5;37;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:57.205;4163;E2 80 11 60 60 00 02 04 AC 67 D1 7C;2;867500;-65.5;345;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:57.465;4423;E2 80 11 60 60 00 02 04 AC 67 D1 7C;1;867500;-74;226;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.234;192;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-71;13;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.238;196;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-72;18;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.404;362;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-69.5;292;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.408;366;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-69.5;328;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.560;518;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-73;246;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.568;526;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-72.5;258;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.716;674;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-69;36;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.716;674;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-68;86;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.828;786;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-72;30;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:53.828;786;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-70.5;234;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.044;1002;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-69;123;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.044;1002;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-70.5;343;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.268;1226;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-74;100;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.268;1226;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-75;8;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.268;1226;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-73;287;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.328;1286;E2 80 11 60 60 00 02 04 AC 67 A9 89;4;867500;-72;16;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.472;1430;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-69;9;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.476;1434;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-69;62;1
Reference List 3;RXU500/ILRS500/SRU500NF/uDoor @ 10.113.141.62;2019-01-22;09:09:54.828;1786;E2 80 11 60 60 00 02 04 AC 67 A9 89;1;867500;-74.5;93;1
